"","Gen","Indv","Game","Fitness","Win","Total_Minerals","Total_Gas","Custom_Score","Unit_Score","Kill_Score","Building_Score","Razing_Score","Elapsed_Time"
"55",1,55,1,NA,0,2050,0,0,600,0,1075,0,757
"56",1,56,1,NA,0,5778,0,0,250,0,500,0,1581
"57",1,57,1,NA,0,2450,0,0,800,0,1125,0,771
"58",1,58,1,NA,0,1906,0,0,650,200,975,0,759
"59",1,59,1,NA,0,1778,0,0,200,0,400,0,594
"60",1,60,1,NA,0,3282,0,0,1150,0,1275,0,808
"61",1,61,1,NA,0,1954,0,0,250,0,450,0,651
"62",1,62,1,NA,0,1722,0,0,200,0,450,0,596
"63",1,63,1,NA,0,3602,0,0,1400,0,1400,0,798
"64",1,64,1,NA,0,2362,0,0,850,0,875,0,757
"65",1,65,1,NA,0,2218,0,0,250,0,450,0,624
"66",1,66,1,NA,0,2114,0,0,250,0,450,0,608
"67",1,67,1,NA,0,1818,0,0,200,0,400,0,606
"68",1,68,1,NA,0,2106,0,0,600,0,1075,0,804
"69",1,69,1,NA,0,4130,0,0,1450,0,1375,0,850
"70",1,70,1,NA,0,2410,0,0,750,0,1100,0,775
"71",1,71,1,NA,0,1810,0,0,200,0,400,0,600
"72",1,72,1,NA,0,4074,0,0,1550,0,1225,0,846
"73",1,73,1,NA,0,4818,0,0,200,0,400,0,1586
"74",1,74,1,NA,0,2178,0,0,250,0,400,0,600
"75",1,75,1,NA,0,2082,0,0,250,0,450,0,602
"76",1,76,1,NA,0,1778,0,0,200,0,400,0,591
"77",1,77,1,NA,0,1818,0,0,200,0,400,0,600
"78",1,78,1,NA,0,1402,0,0,450,0,925,0,804
"79",1,79,1,NA,0,1778,0,0,200,0,400,0,594
"80",1,80,1,NA,0,2442,0,0,750,0,1000,0,749
"81",1,81,1,NA,0,1786,0,0,200,0,400,0,600
"82",1,82,1,NA,0,1818,0,0,200,0,400,0,602
"83",1,83,1,NA,0,2498,0,0,800,0,1200,0,786
"84",1,84,1,NA,0,1778,0,0,200,0,450,0,610
"85",1,85,1,NA,0,1794,0,0,200,0,400,0,606
"86",1,86,1,NA,0,15462,0,0,5050,1100,4100,1350,2249
"87",1,87,1,NA,0,1770,0,0,200,0,400,0,589
"88",1,88,1,NA,0,9018,0,0,550,0,550,0,1497
"89",1,89,1,NA,0,1786,0,0,200,0,400,0,598
"90",1,90,1,NA,0,1642,0,0,200,0,450,0,649
"91",1,91,1,NA,0,2402,0,0,1150,0,875,0,715
"92",1,92,1,NA,0,1810,0,0,200,0,400,0,598
"93",1,93,1,NA,0,2234,0,0,250,0,400,0,624
"94",1,94,1,NA,0,4658,0,0,200,0,400,0,1534
"95",1,95,1,NA,0,1770,0,0,200,0,400,0,596
"96",1,96,1,NA,0,2346,0,0,300,0,450,0,608
"97",1,97,1,NA,0,2346,0,0,750,0,900,0,736
"98",1,98,1,NA,0,2850,0,0,350,0,400,0,602
"99",1,99,1,NA,0,2146,0,0,1000,200,975,0,724
"100",1,100,1,NA,0,1810,0,0,200,0,500,0,618
"101",1,101,1,NA,0,2546,0,0,300,0,450,0,612
"102",1,102,1,NA,0,1826,0,0,200,0,400,0,604
"103",1,103,1,NA,0,1986,0,0,650,0,1025,0,738
"104",1,104,1,NA,1,1922,0,0,850,400,925,3000,674
"105",1,105,1,NA,0,4586,0,0,200,0,450,0,1523
